year,week,date,horizon,target_year,target_week,target,rain_mean_mm,rain_max_mm,rain_std_mm,wet_days,max_daily_mm,rain_source_is_dhm,temp_c_mean,temp_c_max,humidity_pct_mean,nasa_rain_sum,age_now,age_lag1,age_lag2,age_lag3,age_lag4,age_roll4_mean,age_roll4_std,age_roll8_mean,age_diff1,age_diff2,age_now_last_year,age_yoy_ratio,rain_mean_lag1,rain_mean_lag2,rain_mean_lag3,rain_mean_lag4,rain_mean_roll3,rain_mean_roll6,max_daily_lag1,max_daily_lag2,wet_days_roll3,temp_lag1,humidity_lag1,humidity_roll3,tgt_week_of_year,tgt_sin,tgt_cos,tgt_is_monsoon,age_target_week_last_year
2022,6,2022-02-20,4,2022.0,10.0,185.0,1.046086956521739,14.5,3.5033811449284693,0.0869565217391304,14.5,1.0,11.84142857142857,12.72,68.27142857142857,1.46,45.0,60.0,60.0,76.0,76.0,68.0,9.237604307033896,86.375,-15.0,-15.0,147.0,,2.9778260869565214,43.88695652173913,0.4343478260869565,4.699565217391305,47.91086956521739,56.90826086956522,18.4,42.0,2.5217391304347827,10.065714285714284,74.95285714285716,73.37666666666668,10.0,0.9350162426854148,0.35460488704253557,0.0,235.0
2022,7,2022-02-27,4,2022.0,11.0,194.0,1.7695652173913046,7.52,2.5579368075584767,0.4347826086956521,7.2,1.0,12.627142857142855,14.33,61.285714285714285,0.66,76.0,45.0,60.0,60.0,76.0,60.25,12.658988901172078,81.375,31.0,16.0,133.0,,1.046086956521739,2.9778260869565214,43.88695652173913,0.4343478260869565,5.7934782608695645,54.81434782608695,14.5,18.4,0.9130434782608695,11.84142857142857,68.27142857142857,68.17,11.0,0.970941817426052,0.23931566428755804,0.0,285.0
2022,8,2022-03-06,4,2022.0,12.0,230.0,0.0004347826086956,0.01,0.0020851441405707,0.0,0.01,1.0,15.324285714285717,16.97,51.82,0.12,120.0,76.0,45.0,60.0,60.0,60.25,12.658988901172078,80.625,44.0,75.0,201.0,,1.7695652173913046,1.046086956521739,2.9778260869565214,43.88695652173913,2.816086956521739,50.11521739130435,7.2,14.5,0.5217391304347825,12.627142857142855,61.285714285714285,60.459047619047624,12.0,0.992708874098054,0.120536680255323,0.0,292.0
2022,9,2022-03-13,4,2022.0,13.0,288.0,1.1652173913043478,26.8,5.588186296729604,0.0869565217391304,14.3,1.0,18.738571428571426,18.93,45.2,0.0,114.0,120.0,76.0,45.0,60.0,75.25,32.407560846197576,78.375,-6.0,38.0,193.0,0.6251246261216351,0.0004347826086956,1.7695652173913046,1.046086956521739,2.9778260869565214,2.935217391304348,50.84608695652174,0.01,7.2,0.5217391304347825,15.324285714285717,51.82,52.76857142857143,13.0,1.0,-1.6081226496766366e-16,0.0,343.0
2022,10,2022-03-20,4,2022.0,14.0,290.0,0.9973913043478262,13.4,2.896160808869224,0.1739130434782608,13.4,1.0,21.78142857142857,23.16,49.31142857142857,2.44,185.0,114.0,120.0,76.0,45.0,88.75,35.074919814591134,78.375,71.0,65.0,235.0,0.5608228980322003,1.1652173913043478,0.0004347826086956,1.7695652173913046,1.046086956521739,2.1630434782608696,7.956521739130435,14.3,0.01,0.26086956521739124,18.738571428571426,45.2,48.777142857142856,14.0,0.992708874098054,-0.12053668025532288,0.0,349.0
2022,11,2022-03-27,4,2022.0,15.0,240.0,1.9382608695652173,16.099999999999998,3.5835059675913534,0.4347826086956521,15.7,1.0,20.974285714285713,21.96,43.28285714285714,6.8,194.0,185.0,114.0,120.0,76.0,123.75,45.242863157261226,92.0,9.0,80.0,285.0,0.5883293365307753,0.9973913043478262,1.1652173913043478,0.0004347826086956,1.7695652173913046,4.100869565217391,6.916956521739131,13.4,14.3,0.6956521739130433,21.78142857142857,49.31142857142857,45.93142857142857,15.0,0.9709418174260521,-0.2393156642875575,0.0,284.0
2022,12,2022-04-03,4,2022.0,16.0,345.0,5.680434782608696,48.7,11.981508661365291,0.6086956521739131,40.2,1.0,21.05857142857143,22.4,49.021428571428565,8.16,230.0,194.0,185.0,114.0,120.0,153.25,42.090180961042826,106.75,36.0,45.0,292.0,0.6082621082621082,1.9382608695652173,0.9973913043478262,1.1652173913043478,0.0004347826086956,8.61608695652174,11.551304347826088,15.7,13.4,1.2173913043478262,20.974285714285713,43.28285714285714,47.20523809523809,16.0,0.9350162426854148,-0.35460488704253545,0.0,238.0
2022,13,2022-04-10,4,2022.0,17.0,376.0,7.34304347826087,40.0,9.56694804321943,0.6956521739130435,40.0,1.0,22.602857142857143,23.27,41.26571428571429,9.69,288.0,230.0,194.0,185.0,114.0,180.75,48.561816275753095,128.0,58.0,94.0,343.0,0.6460567823343849,5.680434782608696,1.9382608695652173,0.9973913043478262,1.1652173913043478,14.961739130434783,17.124782608695654,40.2,15.7,1.7391304347826089,21.05857142857143,49.021428571428565,44.52333333333333,17.0,0.8854560256532099,-0.4647231720437685,0.0,230.0
2022,14,2022-04-17,4,2022.0,18.0,402.0,5.574347826086957,32.3,8.329531158958662,0.8695652173913043,26.5,1.0,23.277142857142856,23.99,35.61142857142857,1.81,290.0,288.0,230.0,194.0,185.0,224.25,46.73596045873026,156.5,2.0,60.0,349.0,0.6845270639693821,7.34304347826087,5.680434782608696,1.9382608695652173,0.9973913043478262,18.597826086956523,22.698695652173914,40.0,40.2,2.1739130434782608,22.602857142857143,41.26571428571429,41.96619047619047,18.0,0.8229838658936565,-0.5680647467311557,0.0,79.0
2022,15,2022-04-24,4,2022.0,19.0,403.0,15.22217391304348,55.81,16.118694385577644,1.8695652173913044,48.5,1.0,23.111428571428572,24.33,43.74142857142857,13.25,240.0,290.0,288.0,230.0,194.0,250.5,46.82947789587236,187.125,-50.0,-48.0,284.0,0.7370753323485968,5.574347826086957,7.34304347826087,5.680434782608696,1.9382608695652173,28.139565217391308,36.75565217391305,26.5,40.0,3.4347826086956523,23.277142857142856,35.61142857142857,40.20619047619048,19.0,0.7485107481711013,-0.6631226582407951,0.0,28.0
2022,16,2022-05-01,4,2022.0,20.0,415.0,12.39913043478261,39.9,10.934294637034714,1.6521739130434785,28.0,1.0,24.47571428571429,25.17,36.17428571428571,12.93,345.0,240.0,290.0,288.0,230.0,262.0,31.453669632227836,207.625,105.0,55.0,238.0,0.7612282309807517,15.22217391304348,5.574347826086957,7.34304347826087,5.680434782608696,33.19565217391305,48.157391304347826,48.5,26.5,4.391304347826087,23.111428571428572,43.74142857142857,38.509047619047614,20.0,0.6631226582407952,-0.7485107481711012,0.0,25.0
2022,17,2022-05-08,4,2022.0,21.0,413.0,63.16,102.7,22.45560104254211,4.478260869565218,57.0,1.0,21.072857142857146,21.88,75.05142857142857,53.44,376.0,345.0,240.0,290.0,288.0,290.75,42.92143986401199,235.75,31.0,136.0,230.0,0.8499324019828751,12.39913043478261,15.22217391304348,5.574347826086957,7.34304347826087,90.78130434782608,109.37913043478261,28.0,48.5,8.0,24.47571428571429,36.17428571428571,51.65571428571428,21.0,0.5680647467311558,-0.8229838658936564,0.0,33.0
2022,18,2022-05-15,4,2022.0,22.0,372.0,33.7395652173913,129.11,26.398250196532633,3.260869565217391,68.5,1.0,23.135714285714283,24.66,68.17,25.28,402.0,376.0,345.0,240.0,290.0,312.75,60.14080700046071,268.5,26.0,57.0,79.0,0.9521276595744681,63.16,12.39913043478261,15.22217391304348,5.574347826086957,109.2986956521739,137.43826086956523,57.0,28.0,9.391304347826088,21.072857142857146,75.05142857142857,59.79857142857143,22.0,0.46472317204376906,-0.8854560256532096,1.0,34.0
2022,19,2022-05-22,4,2022.0,23.0,400.0,54.35521739130435,100.52,21.784230090421172,4.869565217391305,70.8,1.0,24.264285714285712,24.58,53.55714285714286,31.049999999999997,403.0,402.0,376.0,345.0,240.0,340.75,71.09324862460569,295.625,1.0,27.0,28.0,1.1261904761904762,33.7395652173913,63.16,12.39913043478261,15.22217391304348,151.25478260869565,184.45043478260868,68.5,57.0,12.608695652173914,23.135714285714283,68.17,65.59285714285714,23.0,0.35460488704253584,-0.9350162426854147,1.0,74.0
2022,20,2022-05-29,4,2022.0,24.0,366.0,59.07130434782608,123.82,29.65743970809898,4.3478260869565215,52.3,1.0,22.352857142857143,22.8,60.472857142857144,42.05,415.0,403.0,402.0,376.0,345.0,381.5,27.355681920459087,321.75,12.0,13.0,25.0,1.3966359196961475,54.35521739130435,33.7395652173913,63.16,12.39913043478261,147.16608695652172,237.9473913043478,70.8,68.5,12.478260869565217,24.264285714285712,53.55714285714286,60.73333333333333,24.0,0.23931566428755768,-0.970941817426052,1.0,53.0
2022,21,2022-06-05,4,2022.0,25.0,436.0,28.75,69.7,21.18820383652616,2.782608695652174,48.4,1.0,24.75142857142857,25.3,56.53428571428571,22.16,413.0,415.0,403.0,402.0,376.0,399.0,16.43167672515494,344.875,-2.0,10.0,33.0,1.7506345177664975,59.07130434782608,54.35521739130435,33.7395652173913,63.16,142.17652173913044,251.47521739130434,52.3,70.8,12.0,22.352857142857143,60.472857142857144,56.85476190476191,25.0,0.12053668025532308,-0.992708874098054,1.0,79.0
2022,22,2022-06-12,4,2022.0,26.0,387.0,55.03217391304348,103.22,20.750742583979036,4.043478260869565,78.5,1.0,24.494285714285716,24.75,62.29714285714285,50.8,372.0,413.0,415.0,403.0,402.0,408.25,6.7019897542942495,360.5,-41.0,-43.0,34.0,2.278041074249605,28.75,59.07130434782608,54.35521739130435,33.7395652173913,142.85347826086957,294.1082608695652,48.4,52.3,11.173913043478262,24.75142857142857,56.53428571428571,59.768095238095235,26.0,-3.216245299353273e-16,-1.0,1.0,88.0
2022,23,2022-06-19,4,2022.0,27.0,387.0,115.47130434782608,185.0,42.97435792574957,6.043478260869565,97.2,1.0,23.942857142857143,24.98,75.74000000000001,90.58,400.0,372.0,413.0,415.0,403.0,400.75,19.872510326243763,370.75,28.0,-13.0,74.0,3.1188222923238698,55.03217391304348,28.75,59.07130434782608,54.35521739130435,199.25347826086954,346.4195652173913,78.5,48.4,12.869565217391305,24.494285714285716,62.29714285714285,64.85714285714285,27.0,-0.12053668025532283,-0.992708874098054,1.0,86.0
2022,24,2022-06-26,4,2022.0,28.0,411.0,82.91869565217392,230.4,61.26164552032297,4.304347826086956,123.5,1.0,22.87857142857143,23.28,81.20571428571428,52.61,366.0,400.0,372.0,413.0,415.0,400.0,19.815818596935756,390.75,-34.0,-6.0,53.0,4.218623481781377,115.47130434782608,55.03217391304348,28.75,59.07130434782608,253.42217391304348,395.5986956521739,97.2,78.5,14.391304347826086,23.942857142857143,75.74000000000001,73.08095238095238,28.0,-0.23931566428755743,-0.9709418174260521,1.0,88.0
2022,25,2022-07-03,4,2022.0,29.0,376.0,80.35521739130435,141.8,28.64008234967294,4.913043478260869,52.0,1.0,22.341428571428573,23.02,89.05285714285715,63.29,436.0,366.0,400.0,372.0,413.0,387.75,22.42580359020976,393.375,70.0,36.0,79.0,5.660071942446043,82.91869565217392,115.47130434782608,55.03217391304348,28.75,278.7452173913043,421.5986956521739,123.5,97.2,15.26086956521739,22.87857142857143,81.20571428571428,81.99952380952381,29.0,-0.3546048870425356,-0.9350162426854148,1.0,96.0
2022,26,2022-07-10,4,2022.0,30.0,376.0,87.05260869565218,178.4,44.460126898092255,5.217391304347826,78.1,1.0,23.59142857142857,24.11,86.94714285714285,45.05,387.0,436.0,366.0,400.0,372.0,393.5,31.973947728319875,400.875,-49.0,21.0,88.0,7.9185185185185185,80.35521739130435,82.91869565217392,115.47130434782608,55.03217391304348,250.32652173913047,449.58000000000004,52.0,123.5,14.434782608695652,22.341428571428573,89.05285714285715,85.7352380952381,30.0,-0.46472317204376806,-0.8854560256532101,1.0,70.0
2022,27,2022-07-17,4,2022.0,31.0,296.0,55.364782608695656,150.8,44.45096214006921,4.3478260869565215,58.0,1.0,23.889999999999997,24.45,83.67142857142856,9.02,387.0,387.0,436.0,366.0,400.0,397.25,29.386788414750797,399.0,0.0,-49.0,86.0,7.7101449275362315,87.05260869565218,80.35521739130435,82.91869565217392,115.47130434782608,222.7726086956522,476.1947826086957,78.1,52.0,14.478260869565215,23.59142857142857,86.94714285714285,86.55714285714286,31.0,-0.5680647467311556,-0.8229838658936565,1.0,81.0
2022,28,2022-07-24,4,2022.0,32.0,325.0,149.53826086956522,247.1,52.12347060343388,6.0,103.0,1.0,23.014285714285712,23.53,86.9042857142857,83.85,411.0,387.0,387.0,436.0,366.0,394.0,29.698484809834962,397.0,24.0,24.0,88.0,6.728813559322034,55.364782608695656,87.05260869565218,80.35521739130435,82.91869565217392,291.9556521739131,570.7008695652174,58.0,78.1,15.565217391304348,23.889999999999997,83.67142857142856,85.84095238095237,32.0,-0.663122658240795,-0.7485107481711013,1.0,62.0
2022,29,2022-07-31,4,2022.0,33.0,306.0,111.68434782608696,239.4,57.67443547629991,6.260869565217392,88.0,1.0,22.18,22.62,86.59285714285714,97.95,376.0,411.0,387.0,387.0,436.0,405.25,23.414738947936154,396.5,-35.0,-11.0,96.0,5.9289719626168225,149.53826086956522,55.364782608695656,87.05260869565218,80.35521739130435,316.5873913043479,566.9139130434783,103.0,58.0,16.608695652173914,23.014285714285712,86.9042857142857,85.72285714285714,33.0,-0.7485107481711011,-0.6631226582407952,1.0,76.0
2022,30,2022-08-07,4,2022.0,34.0,267.0,104.66782608695652,281.7,50.76172188466081,6.086956521739131,86.8,1.0,22.58285714285714,23.33,90.33571428571427,63.51,376.0,376.0,411.0,387.0,387.0,390.25,14.773286702694099,391.875,0.0,-35.0,70.0,5.24247491638796,111.68434782608696,149.53826086956522,55.364782608695656,87.05260869565218,365.89043478260874,588.6630434782609,88.0,103.0,18.347826086956523,22.18,86.59285714285714,87.9442857142857,34.0,-0.8229838658936564,-0.5680647467311559,1.0,55.0
2022,31,2022-08-14,4,2022.0,35.0,256.0,114.5995652173913,223.8,63.37643873054093,4.173913043478261,136.0,1.0,23.267142857142854,23.72,87.39285714285714,40.77,296.0,376.0,376.0,411.0,387.0,387.5,16.502525059315364,392.375,-80.0,-80.0,81.0,4.951104100946372,104.66782608695652,111.68434782608696,149.53826086956522,55.364782608695656,330.9517391304348,622.9073913043478,86.8,88.0,16.521739130434785,22.58285714285714,90.33571428571427,88.10714285714285,35.0,-0.8854560256532096,-0.4647231720437691,1.0,82.0
2022,32,2022-08-21,4,2022.0,36.0,257.0,79.20869565217392,264.3,48.76716996508165,3.391304347826087,73.0,1.0,22.882857142857144,23.51,87.30714285714285,36.42,325.0,296.0,376.0,376.0,411.0,364.75,48.712592485584935,379.375,29.0,-51.0,62.0,4.734789391575663,114.5995652173913,104.66782608695652,111.68434782608696,149.53826086956522,298.4760869565217,615.0634782608696,136.0,86.8,13.652173913043478,23.267142857142854,87.39285714285714,88.34523809523807,36.0,-0.9350162426854147,-0.3546048870425359,1.0,80.0
2022,33,2022-08-28,4,2022.0,37.0,251.0,65.23826086956522,257.6,63.65176892865614,3.217391304347826,162.5,1.0,22.674285714285713,23.28,87.84714285714287,65.21000000000001,306.0,325.0,296.0,376.0,376.0,343.25,39.626380102149106,374.25,-19.0,10.0,76.0,4.6061538461538465,79.20869565217392,114.5995652173913,104.66782608695652,111.68434782608696,259.0465217391304,624.9369565217391,73.0,136.0,10.782608695652174,22.882857142857144,87.30714285714285,87.51571428571428,37.0,-0.970941817426052,-0.23931566428755774,1.0,74.0
2022,34,2022-09-04,4,2022.0,38.0,222.0,40.969130434782606,98.6,27.589978073905332,4.3478260869565215,60.0,1.0,22.095714285714283,22.36,92.22571428571428,47.65,267.0,306.0,325.0,296.0,376.0,325.75,35.59377286361569,358.0,-39.0,-58.0,55.0,4.4265842349304485,65.23826086956522,79.20869565217392,114.5995652173913,104.66782608695652,185.41608695652175,516.3678260869565,162.5,73.0,10.956521739130434,22.674285714285713,87.84714285714287,89.12666666666667,38.0,-0.992708874098054,-0.12053668025532357,1.0,77.0
2022,35,2022-09-11,4,2022.0,39.0,115.0,79.20478260869565,170.8,32.603862413351806,5.086956521739131,64.5,1.0,21.858571428571427,22.25,89.92428571428572,57.18,256.0,267.0,306.0,325.0,296.0,298.5,24.2005509579155,343.0,-11.0,-50.0,82.0,4.469055374592834,40.969130434782606,65.23826086956522,79.20869565217392,114.5995652173913,185.4121739130435,483.8882608695652,60.0,162.5,12.652173913043478,22.095714285714283,92.22571428571428,89.99904761904763,39.0,-1.0,-1.8369701987210297e-16,1.0,92.0
2022,36,2022-09-18,4,2022.0,40.0,164.0,71.62391304347825,133.21,24.10805744957679,5.782608695652174,44.6,1.0,21.318571428571428,22.03,89.26571428571428,35.03,257.0,256.0,267.0,306.0,325.0,288.5,32.439687626938266,326.625,1.0,-10.0,80.0,4.283606557377049,79.20478260869565,40.969130434782606,65.23826086956522,79.20869565217392,191.7978260869565,450.8443478260869,64.5,60.0,15.217391304347826,21.858571428571427,89.92428571428572,90.47190476190475,40.0,-0.992708874098054,0.1205366802553232,0.0,132.0
2022,37,2022-09-25,4,2022.0,41.0,204.0,38.28913043478261,103.6,26.593998966452336,3.5652173913043477,41.2,1.0,22.115714285714287,22.6,88.96428571428571,29.52,251.0,257.0,256.0,267.0,306.0,271.5,23.53012253828408,307.375,-6.0,-5.0,74.0,4.084717607973422,71.62391304347825,79.20478260869565,40.969130434782606,65.23826086956522,189.11782608695648,374.53391304347826,44.6,64.5,14.434782608695652,21.318571428571428,89.26571428571428,89.3847619047619,41.0,-0.9709418174260521,0.23931566428755738,0.0,78.0
2022,38,2022-10-02,4,2022.0,42.0,117.0,22.98608695652174,116.5,29.883822583028312,1.8695652173913044,41.3,1.0,21.354285714285712,22.4,86.36714285714287,12.03,222.0,251.0,257.0,256.0,267.0,257.75,6.701989754294197,291.75,-29.0,-35.0,77.0,4.024137931034483,38.28913043478261,71.62391304347825,79.20478260869565,40.969130434782606,132.8991304347826,318.3113043478261,41.2,44.6,11.217391304347826,22.115714285714287,88.96428571428571,88.19904761904763,42.0,-0.9350162426854148,0.35460488704253557,0.0,78.0
2022,39,2022-10-09,4,2022.0,43.0,136.0,118.94173913043478,214.5,33.297768510022344,5.086956521739131,78.6,1.0,20.678571428571427,22.72,88.27,80.31,115.0,222.0,251.0,257.0,256.0,246.5,16.542873591570007,272.5,-107.0,-136.0,92.0,3.7137989778534926,22.98608695652174,38.28913043478261,71.62391304347825,79.20478260869565,180.21695652173912,372.01478260869567,41.3,41.2,10.521739130434783,21.354285714285712,86.36714285714287,87.86714285714287,43.0,-0.8854560256532101,0.464723172043768,0.0,89.0
2022,40,2022-10-16,4,2022.0,44.0,150.0,7.435217391304348,43.5,9.40449886034494,1.434782608695652,17.5,1.0,19.232857142857146,20.23,80.31857142857143,7.89,164.0,115.0,222.0,251.0,257.0,211.25,65.96147865736991,249.875,49.0,-58.0,132.0,3.342809364548495,118.94173913043478,22.98608695652174,38.28913043478261,71.62391304347825,149.36304347826086,338.4808695652174,78.6,41.3,8.391304347826088,20.678571428571427,88.27,84.9852380952381,44.0,-0.822983865893657,0.5680647467311548,0.0,51.0
2022,41,2022-10-23,4,2022.0,45.0,144.0,0.8869565217391304,20.4,4.253694046764324,0.0434782608695652,20.4,1.0,17.755714285714287,18.31,68.83,0.0,204.0,164.0,115.0,222.0,251.0,188.0,60.63552314169199,229.75,40.0,89.0,78.0,2.751497005988024,7.435217391304348,118.94173913043478,22.98608695652174,38.28913043478261,127.26391304347825,260.1630434782609,17.5,78.6,6.565217391304349,19.232857142857146,80.31857142857143,79.13952380952381,45.0,-0.7485107481711011,0.6631226582407953,0.0,55.0
2022,42,2022-10-30,4,2022.0,46.0,137.0,0.0004347826086956,0.01,0.0020851441405707,0.0,0.01,1.0,17.1,18.59,80.0442857142857,0.01,117.0,204.0,164.0,115.0,222.0,176.25,47.48596283815529,217.0,-87.0,-47.0,78.0,2.591044776119403,0.8869565217391304,7.435217391304348,118.94173913043478,22.98608695652174,8.322608695652187,188.53956521739133,20.4,17.5,1.4782608695652173,17.755714285714287,68.83,76.39761904761905,46.0,-0.6631226582407956,0.7485107481711007,0.0,69.0
2022,43,2022-11-06,4,2022.0,47.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,17.12,17.88,80.71000000000001,0.0,136.0,117.0,204.0,164.0,115.0,150.0,42.528421868988566,198.25,19.0,-68.0,89.0,2.2886002886002887,0.0004347826086956,0.8869565217391304,7.435217391304348,118.94173913043478,0.8873913043478402,150.2504347826087,0.01,20.4,0.0434782608695652,17.1,80.0442857142857,76.52809523809523,47.0,-0.5680647467311559,0.8229838658936564,0.0,64.0
2022,44,2022-11-13,4,2022.0,48.0,140.0,0.5347826086956522,12.3,2.564727292902019,0.0434782608695652,12.3,1.0,15.498571428571427,16.39,79.20714285714287,0.0,150.0,136.0,117.0,204.0,164.0,155.25,37.80101409574438,183.25,14.0,33.0,51.0,2.0942857142857143,0.0,0.0004347826086956,0.8869565217391304,7.435217391304348,0.535217391304362,127.79913043478263,0.0,0.01,0.0434782608695652,17.12,80.71000000000001,79.98714285714287,48.0,-0.4647231720437684,0.88545602565321,0.0,76.0
2022,45,2022-11-20,4,2022.0,49.0,255.0,0.0,0.0,0.0,0.0,0.0,1.0,14.75,15.7,73.78857142857143,0.07,144.0,150.0,136.0,117.0,204.0,151.75,37.36642878306674,169.875,-6.0,8.0,55.0,2.0253353204172875,0.5347826086956522,0.0,0.0004347826086956,0.8869565217391304,0.5347826086956664,8.857391304347827,12.3,0.0,0.0434782608695652,15.498571428571427,79.20714285714287,77.90190476190476,49.0,-0.35460488704253595,0.9350162426854147,0.0,86.0
2022,46,2022-11-27,4,2022.0,50.0,182.0,0.0,0.0,0.0,0.0,0.0,1.0,15.03,16.49,70.99285714285715,0.0,137.0,144.0,150.0,136.0,117.0,136.75,14.361406616345013,156.5,-7.0,-13.0,69.0,1.9202453987730062,0.0,0.5347826086956522,0.0,0.0004347826086956,0.5347826086956664,1.422173913043478,0.0,12.3,0.0434782608695652,14.75,73.78857142857143,74.66285714285715,50.0,-0.2393156642875578,0.970941817426052,0.0,85.0
2022,47,2022-12-04,4,2022.0,51.0,186.0,0.0,0.0,0.0,0.0,0.0,1.0,14.34,15.08,68.16142857142857,0.0,124.0,137.0,144.0,150.0,136.0,141.75,6.5510813356777176,145.875,-13.0,-20.0,64.0,1.812111801242236,0.0,0.0,0.5347826086956522,0.0,0.0,0.5352173913043478,0.0,0.0,0.0,15.03,70.99285714285715,70.98095238095239,51.0,-0.12053668025532363,0.992708874098054,0.0,82.0
2022,48,2022-12-11,4,2022.0,52.0,198.0,0.0,0.0,0.0,0.0,0.0,1.0,13.541428571428572,14.1,67.00571428571429,0.0,140.0,124.0,137.0,144.0,150.0,138.75,11.176612486199247,147.0,16.0,3.0,76.0,1.9090909090909092,0.0,0.0,0.0,0.5347826086956522,0.0,0.5347826086956522,0.0,0.0,0.0,14.34,68.16142857142857,68.72,52.0,6.432490598706546e-16,1.0,0.0,138.0
2022,49,2022-12-18,4,2023.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,1.0,13.007142857142856,13.89,68.47,0.0,255.0,140.0,124.0,137.0,144.0,136.25,8.65544144839909,144.0,115.0,131.0,86.0,2.057142857142857,0.0,0.0,0.0,0.0,0.0,0.5347826086956522,0.0,0.0,0.0,13.541428571428572,67.00571428571429,67.87904761904763,1.0,0.12053668025532305,0.992708874098054,0.0,114.0
2022,50,2022-12-25,4,2023.0,2.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,12.584285714285716,13.3,66.25285714285714,0.01,182.0,255.0,140.0,124.0,137.0,164.0,61.06280919403124,150.375,-73.0,42.0,85.0,2.117957746478873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.007142857142856,68.47,67.24285714285713,2.0,0.23931566428755774,0.970941817426052,0.0,76.0
2022,51,2023-01-01,4,2023.0,3.0,184.0,0.0,0.0,0.0,0.0,0.0,1.0,9.971428571428572,12.13,66.7957142857143,0.0,186.0,182.0,255.0,140.0,124.0,175.25,58.52278758455262,158.5,4.0,-69.0,82.0,2.205217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.584285714285716,66.25285714285714,67.17285714285714,3.0,0.3546048870425356,0.9350162426854148,0.0,76.0
2022,52,2023-01-08,4,2023.0,4.0,202.0,0.0,0.0,0.0,0.0,0.0,1.0,10.80714285714286,12.66,46.527142857142856,0.0,198.0,186.0,182.0,255.0,140.0,190.75,47.61914880941628,164.75,12.0,16.0,138.0,2.3204225352112675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.971428571428572,66.7957142857143,59.85857142857143,4.0,0.4647231720437685,0.8854560256532099,0.0,60.0
2023,1,2023-01-15,4,2023.0,5.0,258.0,0.0,0.0,0.0,0.0,0.0,1.0,11.577142857142857,12.6,53.79714285714285,0.0,192.0,198.0,186.0,182.0,255.0,205.25,33.856314034460375,170.75,-6.0,6.0,114.0,2.0854961832061067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80714285714286,46.527142857142856,55.70666666666667,5.0,0.5680647467311558,0.8229838658936564,0.0,60.0
2023,2,2023-01-22,4,2023.0,6.0,235.0,0.0,0.0,0.0,0.0,0.0,1.0,10.778571428571428,13.05,56.25714285714286,0.0,161.0,192.0,198.0,186.0,182.0,189.5,6.999999999999892,176.75,-31.0,-37.0,76.0,1.9803921568627452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577142857142857,53.79714285714285,52.19380952380953,6.0,0.6631226582407952,0.7485107481711011,0.0,45.0
2023,3,2023-01-29,4,2023.0,7.0,236.0,0.0,0.0,0.0,0.0,0.0,1.0,14.54,15.32,48.50857142857143,0.0,184.0,161.0,192.0,198.0,186.0,184.25,16.25576820700881,179.75,23.0,-8.0,76.0,1.9944521497919556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.778571428571428,56.25714285714286,52.854285714285716,7.0,0.7485107481711011,0.6631226582407953,0.0,76.0
2023,4,2023-02-05,4,2023.0,8.0,289.0,0.0,0.0,0.0,0.0,0.0,1.0,13.947142857142856,15.81,47.04714285714285,0.0,202.0,184.0,161.0,192.0,198.0,183.75,16.21470525993813,187.25,18.0,41.0,60.0,2.043656207366985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54,48.50857142857143,50.60428571428571,8.0,0.8229838658936564,0.5680647467311558,0.0,120.0
2023,5,2023-02-12,4,2023.0,9.0,320.0,0.0,0.0,0.0,0.0,0.0,1.0,13.387142857142855,14.92,53.34571428571429,0.0,258.0,202.0,184.0,161.0,192.0,184.75,17.461863207191413,195.0,56.0,74.0,60.0,2.1757322175732217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.947142857142856,47.04714285714285,49.633809523809525,9.0,0.8854560256532098,0.4647231720437686,0.0,114.0
2023,6,2023-02-19,4,2023.0,10.0,307.0,0.0,0.0,0.0,0.0,0.0,1.0,14.194285714285714,16.11,41.94142857142857,0.0,235.0,258.0,202.0,184.0,161.0,201.25,41.38739743770638,195.375,-23.0,33.0,45.0,2.2619392185238785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.387142857142855,53.34571428571429,47.4447619047619,10.0,0.9350162426854148,0.35460488704253557,0.0,185.0
2023,7,2023-02-26,4,2023.0,11.0,369.0,0.0095652173913043,0.2,0.0416127450832035,0.0,0.2,1.0,16.164285714285715,17.08,43.17857142857143,1.68,236.0,235.0,258.0,202.0,184.0,219.75,33.10966626228658,202.0,1.0,-22.0,76.0,2.482334869431644,0.0,0.0,0.0,0.0,0.009565217391318511,0.0095652173913043,0.0,0.0,0.0,14.194285714285714,41.94142857142857,46.1552380952381,11.0,0.970941817426052,0.23931566428755804,0.0,194.0
